Age,Gender,Income,Loan_Amount,Credit_Score,Past_Defaults,Loan_Status
74,Male,105502,44889,750,0,0
32,Male,56826,41893,813,0,0
56,Male,71876,10969,757,0,0
63,Male,93172,9737,574,0,0
22,Female,118990,28073,428,0,0
26,Male,98411,33223,583,0,0
54,Female,57795,25629,718,0,0
52,Female,47483,8087,577,0,0
21,Male,100875,45665,652,1,0
72,Female,116085,34719,505,0,0
40,Female,25128,13630,764,0,0
25,Male,108084,8399,368,0,0
59,Male,73345,23981,458,0,0
73,Female,118148,36310,467,0,0
79,Male,117998,23563,785,0,0
39,Female,79080,27036,532,0,0
66,Female,60353,16690,390,0,0
45,Male,51201,36686,760,0,0
72,Male,64031,39056,435,0,0
77,Female,49547,7015,694,0,0
45,Female,50416,25808,838,0,0
22,Male,117955,48443,471,0,0
52,Female,47480,26350,745,0,0
23,Female,85414,30629,740,0,0
20,Female,114550,48583,384,0,0
74,Male,54400,42354,686,0,0
28,Male,95299,5212,535,1,0
77,Male,52037,5946,818,0,0
41,Female,91203,29549,671,1,0
45,Male,112611,43759,812,1,0
51,Male,83502,8520,801,0,0
56,Male,30119,10416,663,0,0
55,Female,23414,46311,365,0,0
23,Male,100274,25459,793,0,0
37,Male,72814,19198,666,0,0
70,Male,62557,19288,427,0,0
63,Female,39147,17252,685,0,0
68,Male,59001,4624,662,0,0
70,Male,108600,42175,753,0,0
65,Female,67056,9808,451,0,0
73,Male,57332,30892,556,1,1
21,Male,44844,46378,317,0,0
18,Male,35492,30569,797,0,0
52,Female,24632,15974,577,0,0
33,Female,85001,10998,686,0,0
48,Female,65347,20792,404,0,0
48,Female,85503,36192,596,0,0
47,Male,70472,45341,576,0,0
29,Male,58493,23561,318,0,0
57,Female,47314,30310,835,0,0
65,Female,66761,14656,375,0,0
57,Male,82792,49389,820,0,0
33,Male,52785,15018,725,0,0
76,Female,111850,27434,392,1,0
66,Male,113590,47359,411,0,0
47,Male,119890,25593,728,0,0
23,Male,87306,29240,652,1,0
27,Male,49143,3589,587,0,0
41,Male,67380,7810,514,0,0
51,Female,39672,46626,302,0,0
40,Male,61720,43131,403,0,0
24,Male,46233,47786,463,0,0
28,Male,29323,1185,705,0,0
64,Male,38734,36117,402,1,1
21,Male,96752,44201,425,0,0
62,Female,49295,27358,791,0,0
53,Male,97986,44869,781,1,0
72,Male,113375,8900,611,0,0
57,Female,89636,44819,507,0,0
79,Female,42053,21099,560,0,0
50,Male,110057,20418,471,0,0
22,Male,68288,13265,385,0,0
29,Female,74101,23092,376,0,0
26,Female,61253,5500,764,0,0
26,Female,89667,49862,389,0,0
53,Male,116703,16110,531,0,0
46,Female,106932,46731,649,0,0
64,Female,20096,49460,634,1,0
71,Female,84476,35825,748,0,0
19,Male,94673,11405,766,1,0
53,Male,82805,32209,457,0,0
44,Male,96266,23912,483,0,0
58,Female,24897,12044,740,0,0
27,Male,23384,22538,502,1,1
60,Male,58334,16980,694,0,0
36,Female,22703,37362,462,0,0
68,Female,54267,44391,787,0,0
73,Male,106274,22199,410,0,0
63,Female,20866,44962,751,0,0
52,Female,43257,27661,445,1,1
21,Female,66888,27273,529,1,1
43,Female,76414,9353,635,0,0
67,Female,117054,49656,799,1,0
53,Female,34849,30388,795,0,0
44,Male,103556,29604,538,0,0
45,Female,25760,10566,694,0,0
59,Male,90001,32227,466,1,0
50,Male,67856,37985,822,0,0
29,Male,118661,23573,460,0,0
71,Male,110442,36905,401,0,0
28,Male,74914,41537,613,1,0
26,Female,88268,40273,744,0,0
62,Female,94652,49829,816,1,0
19,Male,43765,1024,527,0,0
75,Female,111600,36874,593,0,0
43,Female,24957,49023,338,0,0
75,Male,27080,31326,839,0,0
67,Female,80070,1398,554,0,0
18,Female,96367,4689,449,0,0
77,Female,51391,46527,487,0,0
40,Female,92426,34303,636,1,0
56,Female,114188,14861,723,1,0
30,Female,25416,20087,360,0,0
78,Female,75552,35370,426,0,0
39,Female,100745,25549,780,0,0
48,Female,32943,38691,790,0,0
70,Male,57591,49255,548,0,0
43,Female,104924,23187,416,0,0
47,Female,115398,44335,696,1,0
43,Female,67689,20971,459,0,0
18,Female,79312,8032,744,0,0
19,Female,34525,19914,637,0,0
71,Female,30707,5657,456,0,0
57,Female,67198,22847,376,1,0
26,Female,27693,17673,741,1,0
43,Female,46822,2815,396,1,0
33,Female,57026,46037,680,0,0
46,Male,37157,5939,483,0,0
74,Female,105141,42186,356,0,0
74,Male,60590,16549,752,0,0
34,Male,76017,37755,759,0,0
61,Female,33130,20121,517,1,1
79,Male,99265,33692,484,0,0
70,Female,79954,24473,764,0,0
32,Female,107147,32861,505,0,0
42,Male,70141,1841,837,0,0
79,Male,31454,34973,429,0,0
44,Male,27730,14848,646,0,0
21,Male,31316,18908,448,0,0
37,Male,99158,6077,752,0,0
27,Female,49901,22990,685,0,0
42,Female,105963,36440,802,0,0
73,Male,75035,48324,363,0,0
31,Male,45619,1965,316,0,0
72,Male,33086,3788,342,0,0
65,Female,58082,3493,380,0,0
68,Male,52800,32782,563,1,1
61,Female,105410,31579,437,0,0
29,Male,91880,34708,688,0,0
47,Female,89346,42924,438,0,0
73,Male,43452,45717,363,0,0
47,Male,79067,43347,785,0,0
76,Male,116584,45105,400,0,0
51,Male,69813,27173,343,1,0
22,Female,117758,36218,720,0,0
54,Female,101581,3070,734,0,0
77,Male,112350,43707,326,0,0
38,Female,37823,13392,675,0,0
23,Female,70671,49039,387,0,0
55,Male,68331,43722,566,0,0
54,Male,99943,40536,494,1,1
58,Female,75568,31669,457,0,0
30,Male,68302,49259,327,0,0
36,Female,99322,5999,555,0,0
40,Female,59073,45478,511,0,0
67,Male,101262,38789,574,0,0
65,Male,67163,19429,668,0,0
68,Male,20683,40801,838,0,0
53,Male,96862,13533,561,1,0
66,Male,76811,29879,767,0,0
53,Female,32439,27686,631,1,0
34,Male,77211,17539,486,1,0
47,Female,58360,3907,837,0,0
23,Male,57891,19614,501,0,0
36,Female,66764,33177,353,0,0
53,Male,27365,27834,781,0,0
23,Male,79565,25351,586,0,0
65,Male,24462,21733,649,0,0
63,Female,71386,33694,332,0,0
64,Male,71468,28676,335,0,0
72,Male,102599,28592,421,0,0
21,Female,24412,2639,623,0,0
40,Female,63306,30301,398,0,0
52,Male,53527,15716,680,0,0
18,Male,90007,33063,774,0,0
57,Male,60629,29153,401,0,0
30,Male,29378,35358,489,1,1
23,Female,57130,15873,477,0,0
76,Male,64926,3528,847,0,0
36,Female,91489,2282,644,0,0
66,Female,66503,33764,820,0,0
47,Male,50985,28784,350,0,0
66,Male,108883,19428,804,0,0
58,Male,33795,3271,721,0,0
51,Female,43873,1134,385,0,0
27,Female,78943,43673,480,0,0
66,Female,94644,6575,808,0,0
48,Male,69554,11060,324,0,0
69,Male,61614,42183,778,0,0
70,Female,68864,40037,440,0,0
68,Female,35096,24913,467,0,0
34,Male,111185,48956,300,0,0
24,Female,88769,6444,653,0,0
26,Male,80822,3533,423,0,0
52,Male,76693,38859,448,1,1
70,Female,99050,48237,773,0,0
19,Female,84391,48256,304,0,0
52,Male,54487,26024,597,0,0
62,Male,104520,5562,786,0,0
69,Female,97091,48120,748,0,0
69,Female,30368,28028,399,0,0
38,Female,63657,14625,536,1,0
18,Female,100722,4014,713,0,0
55,Male,23854,15367,529,0,0
38,Female,59946,33847,464,0,0
35,Male,102160,36566,779,0,0
21,Male,52096,38728,422,0,0
37,Female,69318,36413,739,0,0
50,Male,116946,10861,765,0,0
40,Male,27898,2295,388,0,0
30,Female,58457,28927,588,0,0
77,Male,23484,3210,679,0,0
79,Male,54335,23652,419,0,0
71,Female,95243,31205,582,0,0
19,Female,112123,34860,656,1,0
48,Female,80224,41297,567,0,0
34,Female,20038,36247,317,1,1
68,Female,99391,1100,448,0,0
34,Female,31881,45981,814,0,0
44,Male,22629,26384,597,0,0
28,Female,32135,6816,693,0,0
18,Male,29027,33288,805,0,0
44,Female,41762,31272,654,0,0
71,Male,61807,4655,515,0,0
45,Male,88070,12183,628,0,0
37,Female,76425,19490,401,1,0
47,Male,66502,25122,785,0,0
31,Female,44903,8737,729,0,0
48,Female,40363,37174,586,0,0
34,Male,101578,4329,549,0,0
24,Female,37728,15955,431,0,0
23,Female,110389,39954,755,0,0
47,Male,34297,44972,835,0,0
28,Male,102123,1190,460,0,0
59,Female,72360,2233,532,0,0
19,Female,88463,35479,827,0,0
69,Male,49904,13852,335,0,0
66,Female,52683,34422,825,0,0
66,Female,97309,30154,631,1,0
25,Male,99996,27024,526,0,0
59,Male,100400,30384,437,0,0
42,Female,105595,26470,655,0,0
43,Female,99753,48870,599,1,1
72,Male,93097,7432,373,0,0
75,Male,27396,34317,506,0,0
61,Female,25482,17585,833,0,0
22,Male,33493,45314,468,0,0
45,Female,48151,39579,337,0,0
77,Female,40515,11354,371,0,0
36,Male,113944,20228,565,0,0
53,Female,93965,7007,316,1,0
70,Female,20198,33963,734,0,0
56,Female,118716,22911,337,0,0
43,Female,68594,2604,569,0,0
35,Male,46879,48546,540,0,0
20,Male,72606,35661,716,0,0
28,Male,72738,25309,678,0,0
28,Female,83088,29102,747,0,0
45,Male,61791,9120,630,0,0
27,Male,119162,39240,619,0,0
70,Female,64526,26505,755,0,0
55,Female,112334,39231,328,0,0
63,Female,76312,14424,690,0,0
66,Male,76487,9293,523,0,0
78,Female,100784,18837,657,0,0
22,Female,109198,45876,783,0,0
67,Male,27256,38844,686,0,0
52,Female,63902,21410,513,1,0
23,Male,46421,49376,490,1,1
66,Female,70212,34034,601,0,0
59,Female,70196,4421,663,0,0
44,Male,34602,24256,694,0,0
24,Male,27996,4996,430,0,0
48,Male,50570,41882,796,0,0
25,Female,27118,41802,451,1,1
66,Female,69552,47448,305,0,0
72,Female,74938,16999,329,0,0
61,Female,100510,13305,421,1,0
66,Male,55520,48453,664,0,0
51,Female,94219,18095,724,0,0
30,Female,96153,38856,590,0,0
44,Female,51442,23090,408,0,0
67,Female,32699,16017,797,0,0
77,Male,49823,10313,677,0,0
27,Male,45952,34994,645,0,0
70,Female,78815,47221,636,0,0
49,Male,83176,35923,534,0,0
43,Male,56955,27944,600,0,0
41,Female,90330,36658,571,0,0
30,Male,66487,27160,587,0,0
37,Female,53886,32620,656,0,0
49,Male,38064,30005,399,0,0
78,Male,117067,24048,595,0,0
32,Female,48080,37566,302,0,0
53,Female,71765,49935,521,0,0
75,Male,106526,31755,467,0,0
44,Male,69802,13393,417,0,0
54,Male,42973,17637,706,0,0
47,Female,47123,48074,589,0,0
66,Male,70247,31054,828,1,0
65,Male,44449,13931,644,0,0
22,Male,23738,8367,682,0,0
30,Female,81232,41975,372,0,0
39,Male,71161,48975,526,0,0
39,Female,91436,13743,426,0,0
58,Female,46710,4019,645,0,0
71,Female,60534,28867,537,0,0
66,Male,47462,45844,456,1,1
78,Male,38253,17254,363,0,0
63,Female,97271,23529,339,0,0
75,Female,111288,9714,780,0,0
62,Female,49543,6633,585,0,0
50,Male,51935,32094,526,0,0
39,Female,116316,48341,789,0,0
42,Male,79894,39926,704,0,0
42,Female,102312,7031,835,0,0
74,Female,48980,16430,746,0,0
74,Female,100814,35685,562,0,0
51,Female,118212,28110,535,0,0
43,Female,86871,26163,592,1,0
50,Female,43973,2266,756,1,0
56,Female,99820,8798,528,0,0
73,Female,54755,12166,535,0,0
36,Female,66798,13140,310,0,0
23,Female,89134,5309,639,0,0
65,Male,54759,43305,849,0,0
21,Female,62630,1932,629,0,0
36,Male,108739,23675,305,0,0
71,Female,77749,23612,302,0,0
27,Female,95669,42875,599,0,0
48,Male,23863,48366,585,0,0
36,Male,95619,13842,479,0,0
60,Female,86818,45820,470,0,0
35,Male,117886,16745,839,0,0
72,Female,89740,21202,359,0,0
53,Male,41340,45309,636,0,0
77,Female,86979,21729,795,0,0
75,Female,22348,17250,561,0,0
67,Female,60599,24196,765,0,0
40,Female,71700,44476,625,0,0
35,Female,115883,47221,330,0,0
78,Female,25410,43603,509,0,0
76,Male,28063,15719,349,0,0
65,Male,26693,45021,589,0,0
52,Female,35911,9408,616,0,0
49,Male,77569,26290,323,0,0
71,Female,78185,6167,816,0,0
55,Female,102753,49008,421,0,0
78,Female,52697,35677,588,1,1
58,Female,26365,30754,759,1,0
59,Male,42787,17367,549,1,1
63,Male,86381,44998,421,0,0
58,Male,77023,15156,332,0,0
31,Male,51195,14151,815,0,0
33,Male,27802,16548,762,0,0
58,Female,90390,4829,380,0,0
19,Female,87779,8290,815,0,0
27,Female,75382,12835,663,0,0
48,Female,95296,3158,611,0,0
18,Female,42315,11467,578,0,0
25,Male,67458,18944,456,0,0
76,Male,75725,33131,505,0,0
35,Male,48581,42786,824,0,0
65,Female,96451,13905,748,0,0
75,Female,97812,34362,335,0,0
79,Male,25847,46975,433,0,0
53,Female,68742,49013,634,0,0
54,Male,53847,3835,417,0,0
26,Male,34198,10966,570,0,0
21,Female,43197,28716,526,1,1
26,Female,102993,32366,778,0,0
39,Female,118730,43011,652,0,0
23,Male,99055,34259,324,0,0
18,Female,87067,3657,722,0,0
67,Female,37542,49737,814,0,0
54,Female,31695,42305,475,0,0
26,Female,60702,48871,633,1,0
34,Female,40051,44477,629,0,0
37,Male,119778,1346,539,0,0
78,Male,84601,43289,644,0,0
30,Female,77298,13622,663,0,0
55,Female,88226,35864,515,0,0
38,Male,67272,19019,588,0,0
46,Female,74571,29651,560,0,0
57,Female,46957,12272,652,1,0
46,Male,67427,23853,477,0,0
58,Female,26715,17181,492,0,0
57,Male,76630,26007,396,0,0
69,Male,55862,8571,594,0,0
55,Male,21909,5378,555,0,0
76,Male,103749,12082,380,0,0
36,Male,33602,12464,350,0,0
50,Male,46517,25085,689,1,0
51,Female,99332,16544,837,0,0
71,Male,26529,15328,807,0,0
42,Female,21416,44004,673,1,0
22,Female,71947,2642,410,0,0
44,Male,41440,42013,379,0,0
33,Female,76449,18076,805,0,0
58,Female,102603,49946,644,0,0
24,Female,30071,39496,481,0,0
48,Male,53621,38327,668,0,0
39,Female,48764,12661,544,0,0
69,Male,26574,30391,521,0,0
74,Female,107956,18056,788,0,0
67,Female,86659,27600,529,0,0
72,Female,83677,12593,652,0,0
54,Female,65393,41044,541,0,0
39,Female,37736,41842,590,0,0
71,Male,93389,28198,430,0,0
71,Male,119745,12424,780,0,0
29,Male,64377,23118,447,0,0
61,Male,73382,37323,807,1,0
65,Female,24227,9491,781,0,0
57,Female,82573,22875,505,0,0
33,Male,116910,9562,449,0,0
69,Female,37700,37770,806,0,0
57,Female,112937,39718,324,0,0
18,Male,83164,22984,546,0,0
61,Female,76714,3374,510,0,0
47,Female,55483,40990,433,0,0
55,Male,116659,12605,585,0,0
43,Male,94679,46162,323,1,1
46,Male,65707,22317,631,0,0
53,Male,119029,45645,813,0,0
44,Male,118044,49132,674,0,0
22,Female,78481,25843,618,0,0
74,Male,92124,12114,661,0,0
47,Male,102561,26745,618,0,0
55,Female,113261,34920,808,0,0
35,Female,117707,8263,390,0,0
67,Female,82662,27163,725,0,0
29,Female,56526,3923,802,0,0
39,Female,47628,11292,456,0,0
51,Male,115225,15562,397,0,0
48,Male,42319,34367,666,0,0
48,Female,91880,17273,688,0,0
63,Male,72331,42169,691,0,0
61,Female,25061,26559,488,0,0
49,Male,44080,26304,629,1,0
24,Female,75774,7845,413,0,0
55,Female,59727,32361,580,1,1
75,Female,52627,6663,481,0,0
33,Male,28598,27490,680,0,0
53,Male,90283,46617,828,0,0
69,Male,50607,28559,839,0,0
24,Female,100218,43452,469,0,0
68,Male,63270,31324,491,0,0
60,Female,76694,19129,594,0,0
75,Female,96047,45003,674,0,0
64,Female,113993,5942,300,0,0
38,Female,97449,9948,597,0,0
43,Male,25517,1941,430,0,0
72,Male,97919,19935,737,0,0
51,Male,91276,6432,555,1,0
52,Male,24140,28068,826,0,0
21,Female,30876,3412,705,0,0
51,Male,60173,6000,585,0,0
32,Female,107689,40835,401,0,0
37,Male,56166,5610,336,0,0
21,Male,88084,5729,427,0,0
34,Male,65576,17171,834,0,0
77,Female,101457,41229,655,0,0
24,Female,31497,23936,407,0,0
50,Female,112560,16010,675,0,0
19,Male,47834,38150,507,0,0
32,Female,118365,26854,616,0,0
77,Male,44724,28353,603,0,0
46,Female,28615,18305,415,0,0
49,Male,58397,28349,767,0,0
75,Female,66943,27532,449,0,0
50,Female,51753,38924,374,0,0
72,Male,48549,19443,445,0,0
33,Female,38747,40375,595,0,0
72,Female,119635,22493,441,0,0
60,Female,71399,3020,388,0,0
28,Female,86333,13618,667,0,0
18,Male,105164,21641,533,0,0
79,Male,31369,43236,623,0,0
63,Female,110015,35021,797,0,0
36,Female,81475,46843,632,0,0
18,Female,67229,2895,335,0,0
69,Male,113086,49977,517,0,0
56,Male,20861,44540,429,0,0
40,Female,115337,18621,744,0,0
61,Female,110334,49477,704,0,0
30,Male,22837,31855,501,0,0
19,Female,74085,32642,626,0,0
57,Female,23855,11821,489,1,1
63,Female,20877,27873,837,1,0
45,Male,46914,27664,587,1,1
78,Male,32387,37556,459,0,0
79,Male,62545,40151,727,0,0
30,Male,22388,36775,450,0,0
48,Male,76359,12360,470,0,0
60,Male,41357,29349,449,0,0
68,Male,83340,17763,554,1,0
65,Male,74740,36650,555,0,0
54,Female,58307,37712,809,0,0
40,Female,57067,36787,534,0,0
58,Female,75608,49546,475,0,0
60,Female,106635,28579,659,0,0
30,Female,45704,31011,604,0,0
35,Male,56466,49627,740,0,0
18,Female,96447,45241,819,0,0
68,Male,31072,9225,791,0,0
30,Male,46195,5771,395,0,0
47,Male,63930,44632,568,0,0
62,Male,77227,13157,412,0,0
45,Female,51463,26598,768,0,0
47,Female,77104,7900,751,0,0
35,Female,38299,2191,524,0,0
21,Male,22538,30495,387,0,0
35,Male,49906,6923,614,0,0
32,Male,34491,28748,717,0,0
51,Female,47453,11469,516,0,0
79,Female,83213,40037,568,0,0
59,Female,119320,36401,781,0,0
23,Male,46042,22651,635,0,0
30,Male,29943,26786,418,0,0
61,Female,110755,13471,642,0,0
65,Female,55132,44782,589,0,0
43,Female,92510,44395,810,1,0
26,Female,25979,22589,686,1,0
38,Male,118441,48005,667,0,0
46,Male,96560,20940,750,0,0
77,Female,34056,39290,816,1,0
40,Female,104173,1040,647,0,0
68,Female,103268,16879,350,0,0
22,Male,106612,6689,634,0,0
19,Female,71205,42513,659,0,0
55,Male,37454,3540,800,0,0
69,Male,24631,7809,690,0,0
51,Female,110536,10571,567,0,0
36,Male,75828,16697,697,0,0
73,Male,98230,4744,521,1,0
53,Female,88189,24922,627,0,0
31,Female,90420,28213,727,0,0
65,Female,113001,42434,347,0,0
59,Female,81002,45515,671,0,0
42,Male,113196,48801,745,0,0
77,Female,25567,27858,834,0,0
69,Female,40202,2520,396,1,0
76,Female,30388,20267,748,1,0
36,Female,70477,32012,365,0,0
32,Male,27791,12247,403,0,0
66,Female,76126,1391,402,0,0
37,Female,33160,38132,437,0,0
36,Female,119996,7619,645,0,0
62,Male,51177,47861,431,1,1
74,Male,119902,11591,455,0,0
31,Female,82140,20387,541,0,0
54,Male,32471,49504,543,0,0
61,Female,34869,20036,367,0,0
70,Male,55180,22221,399,1,1
64,Female,59674,10404,645,0,0
24,Female,87455,1765,349,0,0
51,Female,53575,2234,714,0,0
37,Male,61712,12925,474,0,0
59,Female,82777,18951,802,1,0
65,Female,38237,20458,683,1,0
45,Female,90591,15523,782,0,0
69,Male,33469,28568,447,0,0
52,Male,114296,40347,473,0,0
56,Female,62884,15553,765,0,0
41,Male,93510,7355,536,1,0
38,Female,50641,32881,591,0,0
43,Female,96090,10037,422,0,0
21,Female,69798,45380,839,0,0
52,Female,24181,29910,318,0,0
49,Male,88354,34091,342,1,0
23,Female,117427,33590,633,0,0
40,Female,67073,15166,416,0,0
59,Female,91194,9356,446,0,0
32,Female,37692,19796,369,0,0
37,Female,45649,34573,817,0,0
65,Female,64940,8735,460,0,0
52,Male,100983,31876,353,0,0
42,Male,32666,36738,548,0,0
36,Female,33696,36901,731,1,0
21,Male,26279,48116,417,0,0
51,Male,55955,25801,445,0,0
44,Male,119718,43362,764,0,0
72,Female,110347,42526,461,0,0
36,Female,33831,24594,456,0,0
56,Male,93224,27898,662,0,0
20,Female,49833,14944,683,0,0
25,Male,93841,32128,537,0,0
44,Male,108063,29016,380,0,0
54,Female,76109,36440,765,0,0
20,Male,106264,12988,789,0,0
35,Female,95832,45691,412,0,0
35,Female,46759,1746,709,1,0
27,Female,107916,25150,574,0,0
26,Male,88136,39245,789,0,0
30,Male,76452,10724,306,0,0
51,Male,71504,1507,709,0,0
63,Female,111103,44208,556,0,0
22,Female,53202,25472,372,0,0
76,Female,54844,17636,360,0,0
74,Female,88926,26777,576,0,0
38,Male,30071,14725,842,0,0
40,Female,88006,31550,495,1,0
62,Female,55134,40860,600,0,0
43,Female,108636,8499,731,0,0
69,Female,27673,27375,334,0,0
19,Female,118691,41860,670,0,0
25,Female,95350,33688,485,1,0
73,Male,80995,16087,496,0,0
42,Male,105054,36085,793,0,0
40,Male,70304,22044,310,0,0
69,Male,31502,42885,741,0,0
23,Male,29033,49130,432,0,0
51,Male,25644,38201,844,1,0
78,Male,32845,17977,481,0,0
39,Female,88432,19208,504,0,0
22,Male,76110,39837,724,0,0
29,Male,30452,16290,477,0,0
73,Female,86774,35108,550,0,0
43,Male,93924,45390,378,0,0
59,Male,80611,22300,491,0,0
44,Male,89053,26399,725,0,0
24,Male,68968,33104,565,0,0
64,Female,81532,33176,486,0,0
54,Male,84473,14954,703,1,0
59,Male,99694,7823,450,0,0
64,Male,72273,35340,819,0,0
75,Female,41766,45072,657,0,0
56,Male,64585,31677,576,0,0
59,Female,97066,6532,827,0,0
51,Male,63674,6975,713,0,0
24,Female,91379,44502,550,0,0
72,Female,95098,19622,370,0,0
44,Male,44684,32399,800,1,0
72,Male,108550,10952,350,0,0
57,Female,21100,6777,593,0,0
57,Female,106452,38214,477,1,0
62,Female,36531,3172,312,0,0
55,Female,82223,47277,624,1,0
66,Male,98825,31408,495,0,0
74,Female,94451,44968,508,0,0
43,Male,28798,30040,384,0,0
67,Male,95156,47082,624,0,0
75,Male,85029,14265,759,0,0
47,Female,117695,49056,703,0,0
70,Male,112896,13363,600,0,0
55,Male,61741,16802,747,1,0
33,Male,82995,3928,656,0,0
67,Female,57847,42502,610,0,0
74,Female,35225,47689,448,0,0
34,Male,57910,5927,437,0,0
48,Male,93131,6876,510,0,0
24,Male,77451,41813,831,0,0
59,Male,68125,8969,340,0,0
62,Female,74139,33595,327,0,0
66,Female,55570,31644,611,0,0
32,Male,74991,41984,742,0,0
66,Female,57030,25764,604,1,0
58,Female,93162,30352,556,1,0
51,Male,54716,22165,583,0,0
56,Male,87117,2705,775,0,0
75,Male,107241,38983,737,0,0
19,Female,42383,12057,555,0,0
62,Female,32096,10264,576,0,0
47,Male,48088,21326,425,0,0
75,Male,29721,33590,502,1,1
36,Female,83538,14281,303,0,0
55,Female,116337,35672,645,0,0
48,Female,20103,10776,668,0,0
